343.74	152.19	60.139	90.402	77.536	88.743	157.26	53.401	79.8	105.12	2.5412	2.7377	2.3889	2.5023	3.2813	3.4451	5.2023	3.1383	5.9435	42.041	16.997	22.88	14.341	15.412	19.717	14.166	51.784	25.15	32.26	32.02
152.19	399.72	68.953	90.128	133.05	79.586	92.147	52.638	69.007	102.37	3.6159	3.8234	3.4527	3.5664	4.8008	5.1008	7.2464	4.5293	8.887	51.831	23.973	40.501	19.392	23.338	28.271	21.538	65.232	36.597	40.919	53.211
60.139	68.953	263.55	82.601	92.453	63.212	57.141	113.3	71.622	96.522	2.7015	3.5923	2.3799	2.8067	3.2704	3.3869	4.8997	3.0832	5.6801	38.514	14.651	19.204	12.977	14.306	20.187	13.352	61.781	67.354	118.48	61.427
90.402	90.128	82.601	238.57	92.303	114.89	100.64	63.456	85.247	90.5	2.8787	3.1691	2.677	2.8415	3.6561	3.8139	5.9106	3.5164	6.5382	77.837	19.041	22.398	16.472	16.806	22.395	15.444	63.612	31.816	43.517	38.073
77.536	133.05	92.453	92.303	266.29	70.597	63.938	64.038	78.302	84.347	2.7306	3.0537	2.5522	2.7196	3.5242	3.7099	5.4164	3.3422	6.3954	43.342	16.986	23.825	14.643	16.488	22.345	15.318	64.269	38.095	49.72	48.865
88.743	79.586	63.212	114.89	70.597	389.64	125.56	55.395	83.69	124.63	4.9016	5.1787	4.4926	4.7238	5.9492	6.0431	10.972	5.9499	10.184	70.34	38.77	30.65	32.755	26.169	29.966	23.028	66.888	28.066	34.831	36.095
157.26	92.147	57.141	100.64	63.938	125.56	303.29	47.389	67.653	103.51	2.5543	2.7522	2.3766	2.5011	3.2256	3.3497	5.3767	3.1294	5.7321	44.675	17.884	19.823	15.248	14.779	18.751	13.438	49.399	22.635	29.877	27.777
53.401	52.638	113.3	63.456	64.038	55.395	47.389	363.87	115.01	74.689	2.9892	3.4605	2.7738	3.0068	3.8425	4.0482	5.7753	3.6226	6.9648	37.221	17.026	23.089	15.383	17.764	26.36	16.719	85.972	42.49	69.747	39.615
79.8	69.007	71.622	85.247	78.302	83.69	67.653	115.01	226.16	99.779	2.4103	2.6696	2.2447	2.3868	3.077	3.2195	4.8911	2.9454	5.5292	39.005	15.461	18.846	13.497	14.195	19.432	13.122	57.31	26.999	39.183	29.871
105.12	102.37	96.522	90.5	84.347	124.63	103.51	74.689	99.779	244.08	3.4097	3.704	3.1905	3.3597	4.3702	4.5747	6.9981	4.1916	7.8702	48.709	22.299	26.942	19.402	20.244	27.489	18.68	80.175	32.971	46.262	37.15
2.5412	3.6159	2.7015	2.8787	2.7306	4.9016	2.5543	2.9892	2.4103	3.4097	315.98	175.59	83.471	169.19	132.9	113.8	115.57	95.843	77.265	3.6703	18.619	16.977	45.783	17.1	18.385	28.159	13.102	2.888	4.1715	2.6326
2.7377	3.8234	3.5923	3.1691	3.0537	5.1787	2.7522	3.4605	2.6696	3.704	175.59	515.25	84.545	240.56	110.12	86.91	83.391	91.625	64.034	3.7977	18.33	16.246	49.472	16.473	18.777	24.959	13.107	4.877	8.2122	4.079
2.3889	3.4527	2.3799	2.677	2.5522	4.4926	2.3766	2.7738	2.2447	3.1905	83.471	84.545	496.35	113.44	141.76	91.744	96.799	196.81	90.216	3.5202	17.812	16.95	37.491	16.881	16.721	30.724	12.79	2.3004	3.0253	2.1856
2.5023	3.5664	2.8067	2.8415	2.7196	4.7238	2.5011	3.0068	2.3868	3.3597	169.19	240.56	113.44	361.81	138.78	104.62	92.473	125.54	79.57	3.5999	17.907	16.576	41.907	16.623	17.415	28.315	12.823	3.2227	4.8919	2.8605
3.2813	4.8008	3.2704	3.6561	3.5242	5.9492	3.2256	3.8425	3.077	4.3702	132.9	110.12	141.76	138.78	343.83	208.87	98.691	153.9	144.72	4.8879	24.312	24.093	42.721	23.74	21.686	46.959	17.946	3.1615	4.1221	3.0073
3.4451	5.1008	3.3869	3.8139	3.7099	6.0431	3.3497	4.0482	3.2195	4.5747	113.8	86.91	91.744	104.62	208.87	498.81	73.992	100.94	173.04	5.1929	25.5	26.21	36.513	25.587	21.624	54.198	19.27	3.1965	4.0338	3.0747
5.2023	7.2464	4.8997	5.9106	5.4164	10.972	5.3767	5.7753	4.8911	6.9981	115.57	83.391	96.799	92.473	98.691	73.992	404.91	136.21	96.497	7.4562	40.291	33.536	127.04	34.687	43.467	44.442	26.308	4.2865	5.2579	4.2296
3.1383	4.5293	3.0832	3.5164	3.3422	5.9499	3.1294	3.6226	2.9454	4.1916	95.843	91.625	196.81	125.54	153.9	100.94	136.21	295.14	115.81	4.6243	23.538	22.243	50.895	22.195	22.272	39.805	16.795	2.9103	3.746	2.7917
5.9435	8.887	5.6801	6.5382	6.3954	10.184	5.7321	6.9648	5.5292	7.8702	77.265	64.034	90.216	79.57	144.72	173.04	96.497	115.81	328.09	9.0597	44.224	46.684	52.435	45.275	36.018	100.5	33.94	5.0904	6.0217	5.0108
42.041	51.831	38.514	77.837	43.342	70.34	44.675	37.221	39.005	48.709	3.6703	3.7977	3.5202	3.5999	4.8879	5.1929	7.4562	4.6243	9.0597	208.61	22.149	29.776	20.095	23.294	34.963	21.942	115.71	30.302	30.84	41.826
16.997	23.973	14.651	19.041	16.986	38.77	17.884	17.026	15.461	22.299	18.619	18.33	17.812	17.907	24.312	25.5	40.291	23.538	44.224	22.149	279.73	121.59	114.08	127.86	89.717	105.01	73.728	11.326	12.888	11.787
22.88	40.501	19.204	22.398	23.825	30.65	19.823	23.089	18.846	26.942	16.977	16.246	16.95	16.576	24.093	26.21	33.536	22.243	46.684	29.776	121.59	295.97	85.094	126.94	122.43	116.52	109.76	16.04	17.943	16.543
14.341	19.392	12.977	16.472	14.643	32.755	15.248	15.383	13.497	19.402	45.783	49.472	37.491	41.907	42.721	36.513	127.04	50.895	52.435	20.095	114.08	85.094	446.33	91.034	134.66	74.41	69.151	10.464	12.052	10.663
15.412	23.338	14.306	16.806	16.488	26.169	14.779	17.764	14.195	20.244	17.1	16.473	16.881	16.623	23.74	25.587	34.687	22.195	45.275	23.294	127.86	126.94	91.034	282.83	129.19	111.65	87.271	12.264	13.768	12.321
19.717	28.271	20.187	22.395	22.345	29.966	18.751	26.36	19.432	27.489	18.385	18.777	16.721	17.415	21.686	21.624	43.467	22.272	36.018	34.963	89.717	122.43	134.66	129.19	284.28	78.765	139.05	18.446	20.576	18.011
14.166	21.538	13.352	15.444	15.318	23.028	13.438	16.719	13.122	18.68	28.159	24.959	30.724	28.315	46.959	54.198	44.442	39.805	100.5	21.942	105.01	116.52	74.41	111.65	78.765	268.47	83.355	11.639	13.099	11.619
51.784	65.232	61.781	63.612	64.269	66.888	49.399	85.972	57.31	80.175	13.102	13.107	12.79	12.823	17.946	19.27	26.308	16.795	33.94	115.71	73.728	109.76	69.151	87.271	139.05	83.355	489.82	60.882	67.296	57.457
25.15	36.597	67.354	31.816	38.095	28.066	22.635	42.49	26.999	32.971	2.888	4.877	2.3004	3.2227	3.1615	3.1965	4.2865	2.9103	5.0904	30.302	11.326	16.04	10.464	12.264	18.446	11.639	60.882	517.84	254.5	352.18
32.26	40.919	118.48	43.517	49.72	34.831	29.877	69.747	39.183	46.262	4.1715	8.2122	3.0253	4.8919	4.1221	4.0338	5.2579	3.746	6.0217	30.84	12.888	17.943	12.052	13.768	20.576	13.099	67.296	254.5	509.18	187.03
32.02	53.211	61.427	38.073	48.865	36.095	27.777	39.615	29.871	37.15	2.6326	4.079	2.1856	2.8605	3.0073	3.0747	4.2296	2.7917	5.0108	41.826	11.787	16.543	10.663	12.321	18.011	11.619	57.457	352.18	187.03	757.77
