116.99	177	78.556	92.351	90.989	175.4	95.657	68.969	81.511	104.03	28.477	64.162	17.985	34.721	23.549	21.73	32.292	21.718	26.155	66.989	51.803	67.138	78.078	47.54	62.655	44.147	137.01	82.297	121.84	82.97
177	315.17	110.09	131.51	142.88	217.93	134.94	96.511	113.26	148.92	35.429	59.659	25.598	38.997	39.986	59.932	43.75	30.896	44.29	96.154	71.14	93.863	105.06	66.78	88.544	63.755	201.16	108.19	148.71	119.58
78.556	110.09	71.051	69.889	67.124	134.62	69.231	57.591	60.49	77.676	25.627	61.326	15.515	31.99	19.467	14.948	27.726	18.645	20.896	53.614	41.638	53.026	66.29	38.212	50.907	35.363	110.47	120.84	157.98	155.31
92.351	131.51	69.889	79.558	74.649	162.86	81.32	60.201	68.716	89.03	26.59	62.147	16.401	32.863	20.68	16.408	30.026	19.818	22.754	59.346	46.684	58.526	73.484	42.352	56.175	39.072	121.23	89.473	121.82	104.93
90.989	142.88	67.124	74.649	75.054	137.43	75.447	57.777	64.613	83.854	23.249	47.597	15.434	27.344	21.738	25.552	27.249	18.631	24.013	57.014	43.116	55.418	65.891	40.08	53.624	37.667	121.45	90.822	115.56	115.37
175.4	217.93	134.62	162.86	137.43	388.81	170.15	114.4	137.68	180.72	60.144	163.35	33.301	79.012	34.454	0.027617	64.225	40.235	36.826	113.22	95.541	113.92	159.87	82.225	106.21	73.406	199.26	151.81	230.2	153.14
95.657	134.94	69.231	81.32	75.447	170.15	84.099	59.926	70.392	91.025	27.18	66.011	16.361	34.108	19.82	12.758	30.241	19.768	21.756	58.86	46.968	58.751	74.137	42.152	55.382	38.625	115.9	78.916	114.58	83.798
68.969	96.511	57.591	60.201	57.777	114.4	59.926	49.7	52.924	67.595	20.014	43.36	12.944	24.038	17.391	17.652	23.281	15.661	19.513	48.545	37.034	47.451	56.657	34.779	47.301	32.508	111.19	86.56	113.31	107.64
81.511	113.26	60.49	68.716	64.613	137.68	70.392	52.924	60.918	77.11	22.648	52.777	14.01	27.977	17.824	14.597	25.281	16.906	19.699	51.48	40.032	51.008	61.082	36.658	48.7	33.934	107.79	75.052	104.41	84.932
104.03	148.92	77.676	89.03	83.854	180.72	91.025	67.595	77.11	99.842	29.218	67.024	18.254	35.848	23.335	19.701	33.443	22.084	25.899	66.985	52.543	66.09	82.088	47.932	63.842	44.316	140.13	95.459	132.33	108.41
28.477	35.429	25.627	26.59	23.249	60.144	27.18	20.014	22.648	29.218	63.908	134.57	39.164	76.315	66.486	112.38	44.204	43.809	52.206	18.001	27.621	30.559	59.662	24.02	27.91	28.857	28.502	40.16	57.332	47.252
64.162	59.659	61.326	62.147	47.597	163.35	66.011	43.36	52.777	67.024	134.57	366.4	69.967	177.97	94.251	90.107	84.885	78.027	65.555	33.273	53.728	61.841	117.84	43.509	47.988	45.983	18.627	91.555	157.77	83.634
17.985	25.598	15.515	16.401	15.434	33.301	16.361	12.944	14.01	18.254	39.164	69.967	25.906	44.158	47.507	90.326	28.716	29.058	38.739	12.643	18.407	20.08	39.374	16.538	19.819	20.533	26.108	24.685	31.067	32.612
34.721	38.997	31.99	32.863	27.344	79.012	34.108	24.038	27.977	35.848	76.315	177.97	44.158	94.733	69.971	104.11	50.796	49.317	53.132	20.411	31.73	35.725	68.378	26.96	30.706	31.211	25.217	49.234	75.888	52.947
23.549	39.986	19.467	20.68	21.738	34.454	19.82	17.391	17.824	23.335	66.486	94.251	47.507	69.971	95.446	202.31	47.236	52.939	78.823	18.357	26.653	29.045	52.236	25.15	29.454	35.383	45.71	34.08	33.701	53.757
21.73	59.932	14.948	16.408	25.552	0.027617	12.758	17.652	14.597	19.701	112.38	90.107	90.326	104.11	202.31	476.9	77.854	99.972	169.92	23.517	34.871	37.073	57.025	36.437	41.215	62.827	83.656	37.286	5.9263	88.148
32.292	43.75	27.726	30.026	27.249	64.225	30.241	23.281	25.281	33.443	44.204	84.885	28.716	50.796	47.236	77.854	41.323	33.167	40.451	23.027	33.896	34.995	84.896	29.343	38.11	30.513	47.813	40.248	54.685	48.525
21.718	30.896	18.645	19.818	18.631	40.235	19.768	15.661	16.906	22.084	43.809	78.027	29.058	49.317	52.939	99.972	33.167	32.701	43.485	15.412	22.182	24.052	48.452	19.874	24.19	24.057	32.405	29.2	36.891	38.288
26.155	44.29	20.896	22.754	24.013	36.826	21.756	19.513	19.699	25.899	52.206	65.555	38.739	53.132	78.823	169.92	40.451	43.485	66.901	21.234	26.828	29.731	52.297	25.566	31.603	33.54	56.93	33.84	33.101	52.615
